nohup: ignoring input
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcublas.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcufft.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcurand.so.8.0 locally
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN X (Pascal)
major: 6 minor: 1 memoryClockRate (GHz) 1.531
pciBusID 0000:02:00.0
Total memory: 11.90GiB
Free memory: 5.72GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:02:00.0)
epoch: 0, train precision: 0.594022, train loss: 146.713355, valid precision: 0.593400, valid loss: 150.007749
epoch: 1, train precision: 0.677844, train loss: 115.639615, valid precision: 0.656200, valid loss: 127.147624
epoch: 2, train precision: 0.715133, train loss: 103.170822, valid precision: 0.671200, valid loss: 122.883696
epoch: 3, train precision: 0.771622, train loss: 84.267334, valid precision: 0.708200, valid loss: 109.250533
epoch: 4, train precision: 0.811689, train loss: 70.935583, valid precision: 0.725200, valid loss: 102.303869
epoch: 5, train precision: 0.825422, train loss: 65.173306, valid precision: 0.725800, valid loss: 103.829176
epoch: 6, train precision: 0.842222, train loss: 57.732722, valid precision: 0.731800, valid loss: 106.336843
epoch: 7, train precision: 0.835111, train loss: 62.207201, valid precision: 0.711200, valid loss: 119.411057
epoch: 8, train precision: 0.859422, train loss: 52.189554, valid precision: 0.724800, valid loss: 120.079525
epoch: 9, train precision: 0.858356, train loss: 52.661755, valid precision: 0.721000, valid loss: 131.929783
epoch: 10, train precision: 0.884178, train loss: 42.667981, valid precision: 0.735000, valid loss: 126.906713
epoch: 11, train precision: 0.881800, train loss: 43.965278, valid precision: 0.722600, valid loss: 139.573891
epoch: 12, train precision: 0.906400, train loss: 35.363430, valid precision: 0.725800, valid loss: 145.781055
epoch: 13, train precision: 0.909889, train loss: 34.435199, valid precision: 0.720000, valid loss: 152.039461
epoch: 14, train precision: 0.910756, train loss: 33.897835, valid precision: 0.722400, valid loss: 155.959302
epoch: 15, train precision: 0.920200, train loss: 29.741437, valid precision: 0.726600, valid loss: 159.032496
epoch: 16, train precision: 0.927978, train loss: 28.642545, valid precision: 0.726000, valid loss: 173.975379
epoch: 17, train precision: 0.928644, train loss: 27.637158, valid precision: 0.723400, valid loss: 171.902881
epoch: 18, train precision: 0.945956, train loss: 20.853812, valid precision: 0.736400, valid loss: 181.601411
epoch: 19, train precision: 0.940111, train loss: 24.032190, valid precision: 0.727200, valid loss: 195.737659
epoch: 20, train precision: 0.919689, train loss: 32.959724, valid precision: 0.720800, valid loss: 206.505494
