nohup: ignoring input
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcublas.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcufft.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcurand.so.8.0 locally
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN X (Pascal)
major: 6 minor: 1 memoryClockRate (GHz) 1.531
pciBusID 0000:83:00.0
Total memory: 11.90GiB
Free memory: 11.76GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:83:00.0)
epoch: 0, train precision: 0.582022, train loss: 151.827972, valid precision: 0.604200, valid loss: 143.864782
epoch: 1, train precision: 0.655089, train loss: 125.881802, valid precision: 0.666400, valid loss: 121.626445
epoch: 2, train precision: 0.720867, train loss: 104.205600, valid precision: 0.721600, valid loss: 104.444704
epoch: 3, train precision: 0.763533, train loss: 87.921536, valid precision: 0.745600, valid loss: 93.452674
epoch: 4, train precision: 0.782756, train loss: 81.269760, valid precision: 0.757800, valid loss: 88.514670
epoch: 5, train precision: 0.798000, train loss: 75.603317, valid precision: 0.765400, valid loss: 86.143936
epoch: 6, train precision: 0.806400, train loss: 71.715192, valid precision: 0.771400, valid loss: 84.330234
epoch: 7, train precision: 0.832489, train loss: 62.483747, valid precision: 0.784400, valid loss: 80.341166
epoch: 8, train precision: 0.841222, train loss: 59.965391, valid precision: 0.794000, valid loss: 77.820026
epoch: 9, train precision: 0.846400, train loss: 57.605295, valid precision: 0.799200, valid loss: 77.128853
epoch: 10, train precision: 0.857111, train loss: 54.605771, valid precision: 0.805000, valid loss: 76.240623
epoch: 11, train precision: 0.868356, train loss: 49.410170, valid precision: 0.807400, valid loss: 73.639781
epoch: 12, train precision: 0.878622, train loss: 47.585171, valid precision: 0.806200, valid loss: 72.202794
epoch: 13, train precision: 0.884956, train loss: 43.783364, valid precision: 0.812600, valid loss: 70.764083
epoch: 14, train precision: 0.895400, train loss: 42.197359, valid precision: 0.808200, valid loss: 70.236924
epoch: 15, train precision: 0.893000, train loss: 40.884364, valid precision: 0.813000, valid loss: 72.290757
epoch: 16, train precision: 0.892133, train loss: 40.631473, valid precision: 0.805800, valid loss: 76.833567
epoch: 17, train precision: 0.912178, train loss: 35.946008, valid precision: 0.811800, valid loss: 70.529744
epoch: 18, train precision: 0.917578, train loss: 32.705924, valid precision: 0.824200, valid loss: 69.150527
epoch: 19, train precision: 0.915044, train loss: 34.473877, valid precision: 0.825800, valid loss: 70.106530
epoch: 20, train precision: 0.915733, train loss: 33.428284, valid precision: 0.820200, valid loss: 72.059348
epoch: 21, train precision: 0.926822, train loss: 29.514729, valid precision: 0.829400, valid loss: 66.300743
epoch: 22, train precision: 0.933533, train loss: 27.787916, valid precision: 0.827000, valid loss: 68.213124
epoch: 23, train precision: 0.928489, train loss: 29.543855, valid precision: 0.832600, valid loss: 67.274073
epoch: 24, train precision: 0.928267, train loss: 29.359853, valid precision: 0.831600, valid loss: 69.640423
epoch: 25, train precision: 0.927022, train loss: 29.188007, valid precision: 0.821800, valid loss: 73.719864
epoch: 26, train precision: 0.940956, train loss: 24.804837, valid precision: 0.827400, valid loss: 72.276799
epoch: 27, train precision: 0.936200, train loss: 26.259601, valid precision: 0.821400, valid loss: 71.689388
epoch: 28, train precision: 0.934133, train loss: 26.527360, valid precision: 0.835800, valid loss: 71.980620
epoch: 29, train precision: 0.938756, train loss: 25.832056, valid precision: 0.824400, valid loss: 74.545527
epoch: 30, train precision: 0.938067, train loss: 26.281952, valid precision: 0.829400, valid loss: 72.799572
epoch: 31, train precision: 0.936378, train loss: 26.214428, valid precision: 0.821400, valid loss: 73.812243
epoch: 32, train precision: 0.934800, train loss: 26.277848, valid precision: 0.825200, valid loss: 75.077627
epoch: 33, train precision: 0.942422, train loss: 24.549441, valid precision: 0.821800, valid loss: 73.252948
epoch: 34, train precision: 0.935444, train loss: 25.905927, valid precision: 0.817800, valid loss: 76.590196
epoch: 35, train precision: 0.944400, train loss: 22.232151, valid precision: 0.829800, valid loss: 74.007948
epoch: 36, train precision: 0.950178, train loss: 21.349479, valid precision: 0.832000, valid loss: 72.407348
epoch: 37, train precision: 0.938422, train loss: 24.993025, valid precision: 0.818800, valid loss: 77.845129
epoch: 38, train precision: 0.948089, train loss: 22.356262, valid precision: 0.819600, valid loss: 76.026954
epoch: 39, train precision: 0.954489, train loss: 20.208481, valid precision: 0.833400, valid loss: 74.362140
epoch: 40, train precision: 0.949622, train loss: 21.225040, valid precision: 0.822800, valid loss: 75.967682
epoch: 41, train precision: 0.944311, train loss: 22.550470, valid precision: 0.820600, valid loss: 80.776508
epoch: 42, train precision: 0.950556, train loss: 20.396036, valid precision: 0.825400, valid loss: 77.778455
epoch: 43, train precision: 0.962933, train loss: 16.485905, valid precision: 0.833400, valid loss: 75.813994
epoch: 44, train precision: 0.944422, train loss: 22.182250, valid precision: 0.816800, valid loss: 82.900743
epoch: 45, train precision: 0.948222, train loss: 21.151663, valid precision: 0.829200, valid loss: 79.761626
epoch: 46, train precision: 0.961311, train loss: 17.680597, valid precision: 0.826000, valid loss: 77.321211
epoch: 47, train precision: 0.955422, train loss: 19.334087, valid precision: 0.829000, valid loss: 78.720814
epoch: 48, train precision: 0.958289, train loss: 18.151571, valid precision: 0.825800, valid loss: 81.401672
epoch: 49, train precision: 0.966178, train loss: 15.601591, valid precision: 0.832000, valid loss: 80.604940
epoch: 50, train precision: 0.957111, train loss: 18.291888, valid precision: 0.827200, valid loss: 83.790382
epoch: 51, train precision: 0.954267, train loss: 19.355034, valid precision: 0.825000, valid loss: 81.393598
epoch: 52, train precision: 0.953400, train loss: 19.505764, valid precision: 0.818200, valid loss: 82.713852
epoch: 53, train precision: 0.967622, train loss: 15.080263, valid precision: 0.834600, valid loss: 77.159798
epoch: 54, train precision: 0.965733, train loss: 15.655519, valid precision: 0.827200, valid loss: 78.987328
epoch: 55, train precision: 0.966667, train loss: 15.379814, valid precision: 0.830400, valid loss: 77.729349
epoch: 56, train precision: 0.971511, train loss: 13.253485, valid precision: 0.832200, valid loss: 83.601745
epoch: 57, train precision: 0.962889, train loss: 16.498193, valid precision: 0.828400, valid loss: 85.546842
epoch: 58, train precision: 0.965267, train loss: 15.214468, valid precision: 0.825800, valid loss: 87.338368
epoch: 59, train precision: 0.962622, train loss: 16.605080, valid precision: 0.823200, valid loss: 82.335359
epoch: 60, train precision: 0.961600, train loss: 16.124096, valid precision: 0.829800, valid loss: 89.438676
epoch: 61, train precision: 0.960578, train loss: 17.047779, valid precision: 0.826000, valid loss: 87.218611
epoch: 62, train precision: 0.970511, train loss: 13.533671, valid precision: 0.837000, valid loss: 81.510602
epoch: 63, train precision: 0.965711, train loss: 15.855250, valid precision: 0.829600, valid loss: 82.716117
epoch: 64, train precision: 0.964800, train loss: 15.636145, valid precision: 0.829800, valid loss: 84.335693
epoch: 65, train precision: 0.968511, train loss: 14.533338, valid precision: 0.833200, valid loss: 85.563163
epoch: 66, train precision: 0.963933, train loss: 15.173820, valid precision: 0.827600, valid loss: 90.151087
epoch: 67, train precision: 0.964733, train loss: 15.650509, valid precision: 0.830200, valid loss: 87.957539
