nohup: ignoring input
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcublas.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcufft.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcurand.so.8.0 locally
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN X (Pascal)
major: 6 minor: 1 memoryClockRate (GHz) 1.531
pciBusID 0000:82:00.0
Total memory: 11.90GiB
Free memory: 7.77GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:82:00.0)
epoch: 0, train precision: 0.537533, train loss: 165.770603, valid precision: 0.556600, valid loss: 159.246196
epoch: 1, train precision: 0.619800, train loss: 137.793074, valid precision: 0.632600, valid loss: 133.110803
epoch: 2, train precision: 0.659733, train loss: 122.595575, valid precision: 0.672000, valid loss: 120.231950
epoch: 3, train precision: 0.706022, train loss: 108.258409, valid precision: 0.708400, valid loss: 107.428951
epoch: 4, train precision: 0.726022, train loss: 101.174074, valid precision: 0.727400, valid loss: 101.349846
epoch: 5, train precision: 0.740689, train loss: 95.316309, valid precision: 0.735800, valid loss: 96.868224
epoch: 6, train precision: 0.757311, train loss: 89.979568, valid precision: 0.748200, valid loss: 92.536849
epoch: 7, train precision: 0.768400, train loss: 85.371205, valid precision: 0.750600, valid loss: 90.699991
epoch: 8, train precision: 0.791889, train loss: 77.626380, valid precision: 0.774400, valid loss: 84.115412
epoch: 9, train precision: 0.797311, train loss: 76.446105, valid precision: 0.773000, valid loss: 84.986460
epoch: 10, train precision: 0.801889, train loss: 73.914633, valid precision: 0.776800, valid loss: 82.075611
epoch: 11, train precision: 0.815800, train loss: 69.157510, valid precision: 0.782800, valid loss: 79.727379
epoch: 12, train precision: 0.827089, train loss: 65.589004, valid precision: 0.788600, valid loss: 77.203670
epoch: 13, train precision: 0.834467, train loss: 62.730224, valid precision: 0.797400, valid loss: 75.552776
epoch: 14, train precision: 0.842467, train loss: 59.554313, valid precision: 0.800600, valid loss: 72.966205
epoch: 15, train precision: 0.851289, train loss: 56.587082, valid precision: 0.803400, valid loss: 72.710597
epoch: 16, train precision: 0.849556, train loss: 57.132715, valid precision: 0.803200, valid loss: 71.956079
epoch: 17, train precision: 0.857467, train loss: 54.250466, valid precision: 0.810800, valid loss: 71.580248
epoch: 18, train precision: 0.858533, train loss: 53.945709, valid precision: 0.810400, valid loss: 71.000521
epoch: 19, train precision: 0.871778, train loss: 49.723955, valid precision: 0.816400, valid loss: 68.051389
epoch: 20, train precision: 0.872311, train loss: 48.962182, valid precision: 0.815600, valid loss: 67.991535
epoch: 21, train precision: 0.874556, train loss: 47.808426, valid precision: 0.811600, valid loss: 68.162133
epoch: 22, train precision: 0.881311, train loss: 46.251439, valid precision: 0.816600, valid loss: 66.286424
epoch: 23, train precision: 0.879400, train loss: 47.087791, valid precision: 0.816000, valid loss: 68.543609
epoch: 24, train precision: 0.889400, train loss: 42.845060, valid precision: 0.816400, valid loss: 67.261784
epoch: 25, train precision: 0.898444, train loss: 40.691228, valid precision: 0.820000, valid loss: 65.375160
epoch: 26, train precision: 0.897067, train loss: 40.846730, valid precision: 0.819800, valid loss: 65.129405
epoch: 27, train precision: 0.903356, train loss: 38.863976, valid precision: 0.830400, valid loss: 63.018086
epoch: 28, train precision: 0.900622, train loss: 38.980707, valid precision: 0.831600, valid loss: 63.296595
epoch: 29, train precision: 0.902733, train loss: 38.419068, valid precision: 0.826000, valid loss: 64.474657
epoch: 30, train precision: 0.911756, train loss: 35.725940, valid precision: 0.835000, valid loss: 61.906468
epoch: 31, train precision: 0.910511, train loss: 35.277431, valid precision: 0.828400, valid loss: 61.988757
epoch: 32, train precision: 0.911756, train loss: 34.657193, valid precision: 0.828600, valid loss: 64.369128
epoch: 33, train precision: 0.916511, train loss: 33.643231, valid precision: 0.835400, valid loss: 61.232598
epoch: 34, train precision: 0.923844, train loss: 31.876117, valid precision: 0.838200, valid loss: 60.460396
epoch: 35, train precision: 0.921689, train loss: 32.274553, valid precision: 0.835200, valid loss: 60.869661
epoch: 36, train precision: 0.922289, train loss: 31.490801, valid precision: 0.834200, valid loss: 61.539909
epoch: 37, train precision: 0.926911, train loss: 29.610580, valid precision: 0.836400, valid loss: 60.630238
epoch: 38, train precision: 0.926600, train loss: 29.833098, valid precision: 0.842600, valid loss: 60.200050
epoch: 39, train precision: 0.928133, train loss: 29.384774, valid precision: 0.834400, valid loss: 61.488376
epoch: 40, train precision: 0.929000, train loss: 29.024936, valid precision: 0.836800, valid loss: 60.439947
epoch: 41, train precision: 0.933978, train loss: 27.880327, valid precision: 0.841000, valid loss: 59.314127
epoch: 42, train precision: 0.933133, train loss: 27.059228, valid precision: 0.838800, valid loss: 59.574781
